Date,FED RATE,US(10)BOND,Change %_x,Exchange Rate,Change %_y,CH(10)BOND,Change %_x,CH(1)BOND,Change %_y, S&P Stock,CH(1) BOND,Shanghai Stock,Change %,PPI,CPI,TRADE BALANCE,DEBT
21-Jan-09,0.23,2.546,6.88%,6.8397,-0.02%,3.1,0.00%,1.15,0.09%,840.24,0.43,1985.02,-0.46%,171.2,89.08,-14183.8,744.2
22-Jan-09,0.21,2.599,2.08%,6.8375,-0.03%,3.08,-0.65%,1.15,0.00%,827.5,0.42,2004.95,1.00%,171.2,89.08,-14183.8,744.2
23-Jan-09,0.18,2.615,0.62%,6.8397,0.03%,3.059,-0.68%,1.13,-1.74%,831.95,0.46,1990.66,-0.71%,171.2,89.08,-14183.8,744.2
10-Feb-09,0.24,2.819,-5.81%,6.8247,-0.22%,3.35,9.84%,1.059,-3.64%,827.16,0.6,2265.16,1.82%,169.3,89.53,-17478.1,767.9
11-Feb-09,0.22,2.757,-2.20%,6.8332,0.12%,3.4,1.49%,1.093,3.21%,833.74,0.6,2260.82,-0.19%,169.3,89.53,-17478.1,767.9
12-Feb-09,0.23,2.788,1.12%,6.835,0.03%,3.1,-8.82%,1.099,0.55%,835.19,0.58,2248.09,-0.56%,169.3,89.53,-17478.1,767.9
13-Feb-09,0.22,2.895,3.84%,6.8397,0.07%,3.174,2.39%,1.098,-0.09%,826.84,0.61,2320.79,3.23%,169.3,89.53,-17478.1,767.9
17-Feb-09,0.25,2.651,-5.83%,6.836,0.16%,3.1,1.64%,1.099,3.19%,789.17,0.61,2319.44,-2.93%,169.3,89.53,-17478.1,767.9
18-Feb-09,0.23,2.766,4.34%,6.8379,0.03%,3.1,0.00%,1.099,0.00%,788.42,0.64,2209.86,-4.72%,169.3,89.53,-17478.1,767.9
19-Feb-09,0.21,2.857,3.29%,6.8355,-0.04%,3.15,1.61%,1.06,-3.55%,778.94,0.67,2227.12,0.78%,169.3,89.53,-17478.1,767.9
20-Feb-09,0.2,2.792,-2.28%,6.8372,0.02%,3.15,0.00%,1.047,-1.23%,770.05,0.64,2261.48,1.54%,169.3,89.53,-17478.1,767.9
23-Feb-09,0.19,2.755,-1.33%,6.836,-0.02%,3.15,0.00%,1.046,-0.10%,743.33,0.69,2305.78,1.96%,169.3,89.53,-17478.1,767.9
24-Feb-09,0.21,2.806,1.85%,6.8373,0.02%,3.12,-0.95%,1.099,5.07%,773.14,0.71,2200.65,-4.56%,169.3,89.53,-17478.1,767.9
25-Feb-09,0.21,2.925,4.24%,6.8374,0.00%,3.12,0.00%,1.099,0.00%,764.9,0.75,2206.57,0.27%,169.3,89.53,-17478.1,767.9
26-Feb-09,0.22,3,2.56%,6.8366,-0.01%,3.151,0.99%,1.059,-3.64%,752.83,0.73,2121.25,-3.87%,169.3,89.53,-17478.1,767.9
27-Feb-09,0.22,3.021,0.70%,6.8396,0.04%,3.1,-1.62%,1.097,3.59%,735.09,0.72,2082.85,-1.81%,169.3,89.53,-17478.1,767.9
10-Mar-09,0.2,3.012,5.28%,6.8414,0.01%,3.225,1.42%,1.034,-13.55%,719.6,0.71,2158.57,1.88%,168.1,89.74,-18424.2,763.5
11-Mar-09,0.19,2.91,-3.39%,6.8404,-0.01%,3.199,-0.81%,1.013,-2.03%,721.36,0.71,2139.03,-0.91%,168.1,89.74,-18424.2,763.5
12-Mar-09,0.18,2.863,-1.62%,6.8388,-0.02%,3.17,-0.91%,1.046,3.26%,750.74,0.7,2133.88,-0.24%,168.1,89.74,-18424.2,763.5
13-Mar-09,0.15,2.896,1.15%,6.8382,-0.01%,3.18,0.32%,1.1,5.16%,756.55,0.67,2128.85,-0.24%,168.1,89.74,-18424.2,763.5
16-Mar-09,0.2,2.957,2.11%,6.8383,0.00%,3.18,0.00%,1.1,0.00%,753.89,0.69,2153.29,1.15%,168.1,89.74,-18424.2,763.5
17-Mar-09,0.2,3.012,1.86%,6.8371,-0.02%,3.18,0.00%,1.096,-0.36%,778.12,0.69,2218.33,3.02%,168.1,89.74,-18424.2,763.5
18-Mar-09,0.18,2.547,-15.44%,6.8348,-0.03%,3.18,0.00%,1.091,-0.46%,794.35,0.6,2223.72,0.24%,168.1,89.74,-18424.2,763.5
19-Mar-09,0.17,2.611,2.51%,6.8245,-0.15%,3.301,3.81%,1.046,-4.12%,784.04,0.6,2265.76,1.89%,168.1,89.74,-18424.2,763.5
20-Mar-09,0.18,2.633,0.84%,6.8277,0.05%,3.13,-5.18%,1.1,5.16%,768.54,0.6,2281.09,0.68%,168.1,89.74,-18424.2,763.5
23-Mar-09,0.17,2.654,0.80%,6.8338,0.09%,3.15,0.64%,1.045,-5.00%,822.92,0.6,2325.48,1.95%,168.1,89.74,-18424.2,763.5
24-Mar-09,0.17,2.71,2.11%,6.8295,-0.06%,3.16,0.32%,1.1,5.26%,806.12,0.62,2338.42,0.56%,168.1,89.74,-18424.2,763.5
25-Mar-09,0.17,2.793,3.06%,6.8309,0.02%,3.16,0.00%,1.071,-2.64%,813.88,0.6,2291.55,-2.00%,168.1,89.74,-18424.2,763.5
26-Mar-09,0.16,2.744,-1.75%,6.8322,0.02%,3.18,0.63%,1.045,-2.43%,832.86,0.57,2361.70,3.06%,168.1,89.74,-18424.2,763.5
27-Mar-09,0.15,2.763,0.69%,6.8315,-0.01%,3.22,1.26%,1.037,-0.77%,815.94,0.58,2374.44,0.54%,168.1,89.74,-18424.2,763.5
30-Mar-09,0.16,2.723,-1.45%,6.8366,0.07%,3.141,-2.45%,1.093,5.40%,787.53,0.58,2358.04,-0.69%,168.1,89.74,-18424.2,763.5
31-Mar-09,0.16,2.668,-2.02%,6.8334,-0.05%,3.16,0.60%,1.045,-4.39%,797.87,0.57,2373.21,0.64%,168.1,89.74,-18424.2,763.5
13-Apr-09,0.13,2.863,-2.22%,6.8353,0.02%,3.16,-0.63%,1.096,-1.88%,858.73,0.57,2513.70,2.84%,169.1,89.97,-20401.8,801.5
14-Apr-09,0.16,2.79,-2.55%,6.8323,-0.04%,3.285,3.96%,1.018,-7.12%,841.5,0.54,2527.18,0.54%,169.1,89.97,-20401.8,801.5
15-Apr-09,0.16,2.772,-0.65%,6.8325,0.00%,3.18,-3.20%,1.126,10.61%,852.06,0.54,2536.06,0.35%,169.1,89.97,-20401.8,801.5
16-Apr-09,0.15,2.84,2.45%,6.8321,-0.01%,3.16,-0.63%,1.095,-2.75%,865.3,0.54,2534.13,-0.08%,169.1,89.97,-20401.8,801.5
17-Apr-09,0.13,2.951,3.91%,6.8326,0.01%,3.16,0.00%,1.1,0.46%,869.6,0.57,2503.93,-1.19%,169.1,89.97,-20401.8,801.5
20-Apr-09,0.14,2.849,-3.46%,6.8336,0.01%,3.16,0.00%,1.077,-2.09%,832.39,0.54,2557.46,2.14%,169.1,89.97,-20401.8,801.5
21-Apr-09,0.15,2.902,1.86%,6.8259,-0.11%,3.16,0.00%,1.099,2.04%,850.08,0.53,2535.83,-0.85%,169.1,89.97,-20401.8,801.5
22-Apr-09,0.15,2.94,1.31%,6.8299,0.06%,3.18,0.63%,1.125,2.37%,843.55,0.52,2461.35,-2.94%,169.1,89.97,-20401.8,801.5
23-Apr-09,0.17,2.929,-0.37%,6.8268,-0.05%,3.16,-0.63%,0.953,-15.29%,851.92,0.49,2463.95,0.11%,169.1,89.97,-20401.8,801.5
24-Apr-09,0.16,2.998,2.36%,6.8265,0.00%,3.16,0.00%,1.076,12.91%,866.23,0.5,2448.59,-0.62%,169.1,89.97,-20401.8,801.5
27-Apr-09,0.17,2.914,-2.80%,6.8272,0.01%,3.16,0.00%,1.1,2.23%,857.51,0.49,2405.35,-1.77%,169.1,89.97,-20401.8,801.5
28-Apr-09,0.16,3.02,3.64%,6.8268,-0.01%,3.138,-0.70%,1.045,-5.00%,855.16,0.52,2401.44,-0.16%,169.1,89.97,-20401.8,801.5
29-Apr-09,0.18,3.107,2.88%,6.8245,-0.03%,3.16,0.70%,1.1,5.26%,873.64,0.5,2468.19,2.78%,169.1,89.97,-20401.8,801.5
30-Apr-09,0.2,3.119,0.39%,6.8185,-0.09%,3.18,0.63%,1.111,1.00%,872.81,0.49,2477.57,0.38%,169.1,89.97,-20401.8,801.5
11-May-09,0.17,3.176,-3.44%,6.8236,0.03%,3.08,-1.28%,1.13,5.71%,909.24,0.53,2579.75,-1.75%,170.8,90.23,-20280.1,776.4
12-May-09,0.16,3.178,0.06%,6.8215,-0.03%,3.2,3.90%,1.13,0.00%,908.35,0.54,2618.17,1.49%,170.8,90.23,-20280.1,776.4
13-May-09,0.16,3.112,-2.08%,6.8225,0.01%,3.197,-0.09%,1.212,7.26%,883.92,0.52,2663.77,1.74%,170.8,90.23,-20280.1,776.4
14-May-09,0.16,3.092,-0.64%,6.8247,0.03%,3.07,-3.97%,1.005,-17.08%,893.07,0.5,2639.89,-0.90%,170.8,90.23,-20280.1,776.4
15-May-09,0.17,3.134,1.36%,6.825,0.00%,3.06,-0.33%,1.114,10.85%,882.88,0.5,2645.26,0.20%,170.8,90.23,-20280.1,776.4
18-May-09,0.16,3.241,3.41%,6.827,0.03%,3.06,0.00%,1.13,1.44%,909.71,0.5,2652.78,0.28%,170.8,90.23,-20280.1,776.4
19-May-09,0.15,3.245,0.12%,6.8246,-0.04%,3.06,0.00%,1.13,0.00%,908.13,0.48,2676.68,0.90%,170.8,90.23,-20280.1,776.4
20-May-09,0.14,3.195,-1.54%,6.825,0.01%,3.133,2.39%,1.101,-2.57%,903.47,0.44,2651.41,-0.94%,170.8,90.23,-20280.1,776.4
21-May-09,0.17,3.368,5.41%,6.8247,0.00%,3.06,-2.33%,1.13,2.63%,888.33,0.45,2610.62,-1.54%,170.8,90.23,-20280.1,776.4
22-May-09,0.17,3.45,2.43%,6.8232,-0.02%,3.02,-1.31%,0.9,-20.35%,887,0.49,2597.60,-0.50%,170.8,90.23,-20280.1,776.4
26-May-09,0.18,3.547,2.81%,6.8328,0.13%,3.09,1.98%,1.05,1.94%,910.33,0.5,2588.57,-0.82%,170.8,90.23,-20280.1,776.4
27-May-09,0.17,3.738,5.38%,6.8283,-0.07%,3.06,-0.97%,1.13,7.62%,893.06,0.49,2632.93,1.71%,170.8,90.23,-20280.1,776.4
10-Jun-09,0.18,3.947,2.04%,6.8332,-0.03%,3.1,0.29%,1.13,13.57%,939.15,0.55,2816.25,1.02%,174.1,91.00,-22129.6,915.8
11-Jun-09,0.17,3.862,-2.15%,6.8369,0.05%,3.1,0.00%,1.13,0.00%,944.89,0.53,2797.32,-0.67%,174.1,91.00,-22129.6,915.8
12-Jun-09,0.17,3.803,-1.53%,6.8354,-0.02%,3.08,-0.65%,1.05,-7.08%,946.21,0.52,2743.76,-1.91%,174.1,91.00,-22129.6,915.8
15-Jun-09,0.22,3.715,-2.31%,6.8363,0.01%,3.1,0.65%,1.13,7.62%,923.72,0.51,2789.55,1.67%,174.1,91.00,-22129.6,915.8
16-Jun-09,0.22,3.663,-1.40%,6.834,-0.03%,3.1,0.00%,1.13,0.00%,911.97,0.51,2776.02,-0.49%,174.1,91.00,-22129.6,915.8
17-Jun-09,0.24,3.69,0.74%,6.8369,0.04%,3.1,0.00%,1.13,0.00%,910.71,0.5,2810.12,1.23%,174.1,91.00,-22129.6,915.8
18-Jun-09,0.25,3.83,3.79%,6.8347,-0.03%,3.13,0.97%,1.13,0.00%,918.37,0.52,2853.90,1.56%,174.1,91.00,-22129.6,915.8
19-Jun-09,0.25,3.773,-1.49%,6.8363,0.02%,3.08,-1.60%,1.06,-6.19%,921.23,0.51,2880.49,0.93%,174.1,91.00,-22129.6,915.8
22-Jun-09,0.24,3.685,-2.33%,6.8355,-0.01%,3.13,1.62%,1.13,6.60%,893.04,0.5,2896.30,0.55%,174.1,91.00,-22129.6,915.8
23-Jun-09,0.24,3.625,-1.63%,6.8347,-0.01%,3.123,-0.22%,0.98,-13.27%,895.1,0.5,2892.70,-0.12%,174.1,91.00,-22129.6,915.8
24-Jun-09,0.21,3.689,1.77%,6.8332,-0.02%,3.102,-0.67%,0.997,1.73%,900.94,0.5,2922.30,1.02%,174.1,91.00,-22129.6,915.8
25-Jun-09,0.19,3.544,-3.93%,6.8346,0.02%,3.17,2.19%,1.13,13.34%,920.26,0.47,2925.05,0.09%,174.1,91.00,-22129.6,915.8
26-Jun-09,0.18,3.529,-0.42%,6.8335,-0.02%,3.28,3.47%,1,-11.50%,918.9,0.45,2928.21,0.11%,174.1,91.00,-22129.6,915.8
29-Jun-09,0.17,3.481,-1.36%,6.8335,0.00%,3.28,0.00%,1,0.00%,927.23,0.51,2975.31,1.61%,174.1,91.00,-22129.6,915.8
30-Jun-09,0.22,3.537,1.61%,6.8305,-0.04%,3.28,0.00%,1,0.00%,919.32,0.56,2959.36,-0.54%,174.1,91.00,-22129.6,915.8
10-Jul-09,0.15,3.304,-3.19%,6.8327,0.01%,3.29,-0.30%,1.03,-11.21%,879.13,0.45,3113.93,-0.29%,172.5,90.86,-22678.5,939.9
13-Jul-09,0.13,3.36,1.69%,6.8328,0.00%,3.29,0.00%,1.03,0.00%,901.05,0.47,3080.56,-1.07%,172.5,90.86,-22678.5,939.9
14-Jul-09,0.13,3.474,3.39%,6.8329,0.00%,3.38,2.74%,1.4,35.92%,905.84,0.47,3145.16,2.10%,172.5,90.86,-22678.5,939.9
15-Jul-09,0.14,3.614,4.03%,6.8317,-0.02%,3.4,0.59%,1.2,-14.29%,932.68,0.5,3188.55,1.38%,172.5,90.86,-22678.5,939.9
16-Jul-09,0.15,3.573,-1.13%,6.8312,-0.01%,3.35,-1.47%,1.05,-12.50%,940.74,0.47,3183.74,-0.15%,172.5,90.86,-22678.5,939.9
17-Jul-09,0.15,3.649,2.13%,6.8314,0.00%,3.43,2.39%,1.37,30.48%,940.38,0.48,3189.74,0.19%,172.5,90.86,-22678.5,939.9
20-Jul-09,0.15,3.612,-1.01%,6.8308,-0.01%,3.28,-4.37%,1.37,0.00%,951.13,0.47,3266.92,2.42%,172.5,90.86,-22678.5,939.9
21-Jul-09,0.14,3.484,-3.54%,6.831,0.00%,3.5,6.71%,1.37,0.00%,954.58,0.46,3213.21,-1.64%,172.5,90.86,-22678.5,939.9
22-Jul-09,0.14,3.544,1.72%,6.8307,0.00%,3.2,-8.57%,1.3,-5.11%,954.07,0.47,3296.61,2.60%,172.5,90.86,-22678.5,939.9
23-Jul-09,0.15,3.658,3.22%,6.8309,0.00%,3.5,9.37%,1.37,5.38%,976.29,0.49,3328.49,0.97%,172.5,90.86,-22678.5,939.9
24-Jul-09,0.15,3.66,0.05%,6.8314,0.01%,3.5,0.00%,1.72,25.55%,979.26,0.47,3372.60,1.33%,172.5,90.86,-22678.5,939.9
27-Jul-09,0.16,3.725,1.78%,6.8312,0.00%,3.5,0.00%,1.7,-1.16%,982.18,0.49,3435.21,1.86%,172.5,90.86,-22678.5,939.9
28-Jul-09,0.15,3.686,-1.05%,6.8307,-0.01%,3.55,1.43%,1.62,-4.71%,979.62,0.49,3438.37,0.09%,172.5,90.86,-22678.5,939.9
29-Jul-09,0.17,3.664,-0.60%,6.8315,0.01%,3.48,-1.97%,1.75,8.02%,975.15,0.5,3266.43,-5.00%,172.5,90.86,-22678.5,939.9
30-Jul-09,0.17,3.615,-1.34%,6.8323,0.01%,3.55,2.01%,1.57,-10.29%,986.75,0.48,3321.56,1.69%,172.5,90.86,-22678.5,939.9
31-Jul-09,0.18,3.482,-3.68%,6.8321,0.00%,3.268,-7.94%,1.75,11.46%,987.48,0.48,3412.06,2.72%,172.5,90.86,-22678.5,939.9
10-Aug-09,0.17,3.772,-2.13%,6.8343,0.04%,3.55,1.43%,1.7,5.59%,1007.1,0.49,3249.76,-0.34%,175,91.06,-20167.6,936.5
11-Aug-09,0.16,3.672,-2.65%,6.8361,0.03%,3.55,0.00%,1.7,0.00%,994.35,0.48,3264.73,0.46%,175,91.06,-20167.6,936.5
12-Aug-09,0.15,3.711,1.06%,6.8351,-0.01%,3.56,0.28%,1.67,-1.76%,1005.81,0.47,3112.72,-4.66%,175,91.06,-20167.6,936.5
13-Aug-09,0.15,3.597,-3.07%,6.8336,-0.02%,3.55,-0.28%,1.7,1.80%,1012.73,0.45,3140.56,0.89%,175,91.06,-20167.6,936.5
14-Aug-09,0.15,3.572,-0.70%,6.8344,0.01%,3.55,0.00%,1.7,0.00%,1004.09,0.44,3046.97,-2.98%,175,91.06,-20167.6,936.5
17-Aug-09,0.17,3.472,-2.80%,6.8362,0.03%,3.55,0.00%,1.7,0.00%,979.73,0.45,2870.63,-5.79%,175,91.06,-20167.6,936.5
18-Aug-09,0.17,3.517,1.30%,6.8339,-0.03%,3.55,0.00%,1.7,0.00%,989.67,0.43,2910.88,1.40%,175,91.06,-20167.6,936.5
19-Aug-09,0.17,3.455,-1.76%,6.8341,0.00%,3.55,0.00%,1.7,0.00%,996.46,0.43,2785.58,-4.30%,175,91.06,-20167.6,936.5
20-Aug-09,0.17,3.428,-0.78%,6.8318,-0.03%,3.55,0.00%,1.7,0.00%,1007.37,0.42,2911.58,4.52%,175,91.06,-20167.6,936.5
21-Aug-09,0.16,3.569,4.11%,6.8314,-0.01%,3.55,0.00%,1.7,0.00%,1026.13,0.45,2960.77,1.69%,175,91.06,-20167.6,936.5
24-Aug-09,0.16,3.474,-2.66%,6.8312,0.00%,3.55,0.00%,1.7,0.00%,1025.57,0.44,2993.43,1.10%,175,91.06,-20167.6,936.5
25-Aug-09,0.15,3.438,-1.04%,6.8315,0.00%,3.58,0.85%,1.62,-4.71%,1028,0.47,2915.80,-2.59%,175,91.06,-20167.6,936.5
26-Aug-09,0.15,3.435,-0.09%,6.8312,0.00%,3.55,-0.84%,1.7,4.94%,1028.12,0.45,2967.59,1.78%,175,91.06,-20167.6,936.5
27-Aug-09,0.14,3.453,0.52%,6.8318,0.01%,3.55,0.00%,1.7,0.00%,1030.98,0.46,2946.39,-0.71%,175,91.06,-20167.6,936.5
28-Aug-09,0.14,3.449,-0.12%,6.8301,-0.02%,3.55,0.00%,1.7,0.00%,1028.93,0.44,2860.69,-2.91%,175,91.06,-20167.6,936.5
31-Aug-09,0.15,3.401,-1.39%,6.8304,0.00%,3.55,0.00%,1.7,0.00%,1020.62,0.43,2667.74,-6.74%,175,91.06,-20167.6,936.5
10-Sep-09,0.16,3.354,-3.48%,6.8293,0.01%,3.52,0.28%,1.66,5.73%,1044.14,0.4,2924.88,-0.73%,174.1,91.12,-18145.1,938.3
11-Sep-09,0.15,3.349,-0.15%,6.8285,-0.01%,3.43,-2.56%,1.7,2.41%,1042.73,0.39,2989.79,2.22%,174.1,91.12,-18145.1,938.3
14-Sep-09,0.16,3.423,2.21%,6.8289,0.01%,3.43,0.00%,1.45,-14.71%,1049.34,0.4,3026.74,1.24%,174.1,91.12,-18145.1,938.3
15-Sep-09,0.17,3.447,0.70%,6.8289,0.00%,3.43,0.00%,1.6,10.34%,1052.63,0.39,3033.73,0.23%,174.1,91.12,-18145.1,938.3
16-Sep-09,0.17,3.475,0.81%,6.8252,-0.05%,3.44,0.29%,1.5,-6.25%,1068.76,0.38,2999.71,-1.12%,174.1,91.12,-18145.1,938.3
17-Sep-09,0.16,3.385,-2.59%,6.8265,0.02%,3.44,0.00%,1.55,3.33%,1065.49,0.4,3060.26,2.02%,174.1,91.12,-18145.1,938.3
18-Sep-09,0.16,3.469,2.48%,6.8281,0.02%,3.44,0.00%,1.55,0.00%,1068.3,0.41,2962.67,-3.19%,174.1,91.12,-18145.1,938.3
21-Sep-09,0.15,3.482,0.37%,6.8289,0.01%,3.44,0.00%,1.5,-3.23%,1064.66,0.4,2967.01,0.15%,174.1,91.12,-18145.1,938.3
22-Sep-09,0.15,3.443,-1.12%,6.827,-0.03%,3.44,0.00%,1.55,3.33%,1071.66,0.42,2897.55,-2.34%,174.1,91.12,-18145.1,938.3
23-Sep-09,0.15,3.415,-0.81%,6.8262,-0.01%,3.44,0.00%,1.55,0.00%,1060.87,0.41,2842.72,-1.89%,174.1,91.12,-18145.1,938.3
24-Sep-09,0.14,3.383,-0.94%,6.8268,0.01%,3.5,1.74%,1.57,1.29%,1050.78,0.39,2853.55,0.38%,174.1,91.12,-18145.1,938.3
25-Sep-09,0.13,3.322,-1.80%,6.8285,0.02%,3.48,-0.57%,1.5,-4.46%,1044.38,0.41,2838.84,-0.52%,174.1,91.12,-18145.1,938.3
28-Sep-09,0.13,3.281,-1.23%,6.827,-0.02%,3.64,5.81%,1.53,-1.29%,1062.98,0.4,2763.53,-2.65%,174.1,91.12,-18145.1,938.3
29-Sep-09,0.11,3.292,0.34%,6.828,0.01%,3.54,-2.75%,1.53,0.00%,1060.61,0.41,2754.54,-0.33%,174.1,91.12,-18145.1,938.3
30-Sep-09,0.07,3.305,0.39%,6.8265,-0.02%,3.54,0.00%,1.53,0.00%,1057.08,0.4,2779.43,0.90%,174.1,91.12,-18145.1,938.3
13-Oct-09,0.12,3.352,-1.00%,6.8266,0.05%,3.66,2.81%,1.5,-3.23%,1073.19,0.35,2936.19,1.44%,175.2,91.21,-18317.6,938.3
14-Oct-09,0.12,3.423,2.12%,6.8263,0.00%,3.7,1.09%,1.47,-2.00%,1092.02,0.35,2970.53,1.17%,175.2,91.21,-18317.6,938.3
15-Oct-09,0.13,3.464,1.20%,6.8275,0.02%,3.57,-3.51%,1.56,6.12%,1096.56,0.36,2979.79,0.31%,175.2,91.21,-18317.6,938.3
16-Oct-09,0.12,3.412,-1.50%,6.8268,-0.01%,3.57,0.00%,1.5,-3.85%,1087.68,0.36,2976.63,-0.11%,175.2,91.21,-18317.6,938.3
19-Oct-09,0.12,3.387,-0.73%,6.8268,0.00%,3.8,6.44%,1.5,0.00%,1097.91,0.38,3038.27,2.07%,175.2,91.21,-18317.6,938.3
20-Oct-09,0.12,3.341,-1.36%,6.8266,0.00%,3.76,-1.05%,1.47,-2.00%,1091.06,0.39,3084.45,1.52%,175.2,91.21,-18317.6,938.3
21-Oct-09,0.11,3.393,1.56%,6.8274,0.01%,3.73,-0.80%,1.54,4.76%,1081.4,0.4,3070.59,-0.45%,175.2,91.21,-18317.6,938.3
22-Oct-09,0.11,3.421,0.83%,6.829,0.02%,3.8,1.88%,1.5,-2.60%,1092.91,0.38,3051.41,-0.62%,175.2,91.21,-18317.6,938.3
23-Oct-09,0.11,3.494,2.13%,6.8285,-0.01%,3.8,0.00%,1.5,0.00%,1079.6,0.4,3107.85,1.85%,175.2,91.21,-18317.6,938.3
26-Oct-09,0.11,3.558,1.83%,6.8277,-0.01%,3.7,-2.63%,1.47,-2.00%,1066.95,0.41,3109.57,0.06%,175.2,91.21,-18317.6,938.3
27-Oct-09,0.11,3.452,-2.98%,6.8294,0.02%,3.73,0.81%,1.46,-0.68%,1063.41,0.39,3021.46,-2.83%,175.2,91.21,-18317.6,938.3
28-Oct-09,0.11,3.415,-1.07%,6.8282,-0.02%,3.72,-0.27%,1.46,0.00%,1042.63,0.39,3031.33,0.33%,175.2,91.21,-18317.6,938.3
29-Oct-09,0.11,3.495,2.34%,6.828,0.00%,3.73,0.27%,1.46,0.00%,1066.11,0.4,2960.47,-2.34%,175.2,91.21,-18317.6,938.3
30-Oct-09,0.11,3.388,-3.06%,6.8275,-0.01%,3.7,-0.80%,1.52,4.11%,1036.19,0.37,2995.85,1.20%,175.2,91.21,-18317.6,938.3
10-Nov-09,0.13,3.478,-0.17%,6.8266,-0.01%,3.7,0.00%,1.53,4.08%,1093.01,0.33,3178.61,0.10%,177.4,91.27,-16502.6,929
12-Nov-09,0.12,3.444,0.00%,6.8268,0.01%,3.69,-0.27%,1.51,2.72%,1087.24,0.32,3172.95,-0.07%,177.4,91.27,-16502.6,929
13-Nov-09,0.12,3.423,-0.61%,6.8263,-0.01%,3.69,0.00%,1.52,0.66%,1093.48,0.32,3187.65,0.46%,177.4,91.27,-16502.6,929
16-Nov-09,0.12,3.349,-2.16%,6.827,0.01%,3.7,0.27%,1.47,-3.29%,1109.3,0.31,3275.05,2.74%,177.4,91.27,-16502.6,929
17-Nov-09,0.12,3.323,-0.78%,6.8265,-0.01%,3.7,0.00%,1.47,0.00%,1110.32,0.32,3282.89,0.24%,177.4,91.27,-16502.6,929
18-Nov-09,0.11,3.366,1.29%,6.827,0.01%,3.74,1.08%,1.49,1.36%,1109.8,0.29,3303.23,0.62%,177.4,91.27,-16502.6,929
19-Nov-09,0.11,3.342,-0.71%,6.8285,0.02%,3.7,-1.07%,1.47,-1.34%,1094.9,0.27,3320.61,0.53%,177.4,91.27,-16502.6,929
20-Nov-09,0.11,3.369,0.81%,6.8278,-0.01%,3.7,0.00%,1.47,0.00%,1091.38,0.27,3308.35,-0.37%,177.4,91.27,-16502.6,929
23-Nov-09,0.12,3.353,-0.47%,6.828,0.00%,3.706,0.16%,1.486,1.09%,1106.24,0.29,3338.66,0.92%,177.4,91.27,-16502.6,929
24-Nov-09,0.12,3.304,-1.46%,6.8295,0.02%,3.73,0.65%,1.46,-1.75%,1105.65,0.28,3223.53,-3.45%,177.4,91.27,-16502.6,929
25-Nov-09,0.11,3.268,-1.09%,6.8273,-0.03%,3.69,-1.07%,1.49,2.05%,1110.63,0.26,3290.16,2.07%,177.4,91.27,-16502.6,929
27-Nov-09,0.12,3.207,-1.87%,6.8284,-0.01%,3.73,1.08%,1.46,-2.01%,1091.49,0.26,3096.26,-2.36%,177.4,91.27,-16502.6,929
30-Nov-09,0.13,3.198,-0.28%,6.8275,-0.01%,3.56,-4.56%,1.49,2.05%,1095.63,0.27,3195.30,3.20%,177.4,91.27,-16502.6,929
10-Dec-09,0.12,3.501,1.98%,6.8276,0.00%,3.6,-1.10%,1.55,2.65%,1102.35,0.32,3254.26,0.45%,178.1,91.11,-16891.4,894.8
11-Dec-09,0.12,3.554,1.51%,6.8276,0.00%,3.61,0.28%,1.47,-5.16%,1106.41,0.35,3247.32,-0.21%,178.1,91.11,-16891.4,894.8
14-Dec-09,0.12,3.552,-0.06%,6.8281,0.01%,3.64,0.83%,1.49,1.36%,1114.11,0.37,3302.90,1.71%,178.1,91.11,-16891.4,894.8
15-Dec-09,0.13,3.594,1.18%,6.8275,-0.01%,3.61,-0.82%,1.47,-1.34%,1107.93,0.41,3274.46,-0.86%,178.1,91.11,-16891.4,894.8
16-Dec-09,0.14,3.598,0.11%,6.8279,0.01%,3.63,0.55%,1.49,1.36%,1109.18,0.38,3255.21,-0.59%,178.1,91.11,-16891.4,894.8
17-Dec-09,0.13,3.482,-3.22%,6.8296,0.02%,3.625,-0.14%,1.51,1.34%,1096.08,0.35,3179.08,-2.34%,178.1,91.11,-16891.4,894.8
18-Dec-09,0.12,3.546,1.84%,6.8281,-0.02%,3.65,0.69%,1.5,-0.66%,1102.47,0.36,3113.89,-2.05%,178.1,91.11,-16891.4,894.8
21-Dec-09,0.12,3.68,3.78%,6.8285,0.01%,3.625,-0.68%,1.51,0.67%,1114.05,0.4,3122.97,0.29%,178.1,91.11,-16891.4,894.8
22-Dec-09,0.12,3.758,2.12%,6.8285,0.00%,3.6,-0.69%,1.55,2.65%,1118.02,0.41,3050.52,-2.32%,178.1,91.11,-16891.4,894.8
23-Dec-09,0.11,3.754,-0.11%,6.8285,0.00%,3.61,0.28%,1.47,-5.16%,1120.59,0.41,3073.78,0.76%,178.1,91.11,-16891.4,894.8
24-Dec-09,0.11,3.805,1.36%,6.828,-0.01%,3.6,-0.28%,1.55,5.44%,1126.48,0.43,3153.41,2.59%,178.1,91.11,-16891.4,894.8
28-Dec-09,0.12,3.848,1.13%,6.8302,0.04%,3.6,0.00%,1.55,0.00%,1127.78,0.47,3188.78,1.51%,178.1,91.11,-16891.4,894.8
