Date,FED RATE,US(10)BOND,Change %_x,Exchange Rate,Change %_y,CH(10)BOND,Change %_x,CH(1)BOND,Change %_y, S&P Stock,CH(1) BOND,Shanghai Stock,Change %,PPI,CPI,TRADE BALANCE,DEBT
20-Dec-10,0.21,3.34,0.24%,6.6747,0.29%,3.82,0.00%,3.01,18.04%,1247.08,0.3,2852.92,-1.41%,189.7,92.47,-23359.6,1160.1
21-Dec-10,0.2,3.303,-1.11%,6.6585,-0.24%,3.82,0.00%,2.7,-10.30%,1254.6,0.3,2904.11,1.79%,189.7,92.47,-23359.6,1160.1
22-Dec-10,0.19,3.348,1.36%,6.6475,-0.17%,3.8,-0.52%,2.95,9.26%,1258.84,0.3,2877.9,-0.90%,189.7,92.47,-23359.6,1160.1
23-Dec-10,0.19,3.397,1.46%,6.6475,0.00%,3.78,-0.53%,2.95,0.00%,1256.77,0.3,2855.22,-0.79%,189.7,92.47,-23359.6,1160.1
27-Dec-10,0.19,3.327,-2.53%,6.6313,0.06%,3.8,-0.26%,2.95,-1.99%,1257.54,0.32,2781.4,-1.90%,189.7,92.47,-23359.6,1160.1
28-Dec-10,0.18,3.482,4.66%,6.6247,-0.10%,3.94,3.68%,2.7,-8.47%,1258.51,0.31,2732.99,-1.74%,189.7,92.47,-23359.6,1160.1
29-Dec-10,0.18,3.355,-3.65%,6.6225,-0.03%,4,1.52%,2.95,9.26%,1259.78,0.3,2751.53,0.68%,189.7,92.47,-23359.6,1160.1
30-Dec-10,0.19,3.367,0.36%,6.6025,-0.30%,4,0.00%,2.7,-8.47%,1257.88,0.29,2759.58,0.29%,189.7,92.47,-23359.6,1160.1
31-Dec-10,0.13,3.288,-2.35%,6.5906,-0.18%,3.9,-2.50%,2.95,9.26%,1257.64,0.29,2808.08,1.76%,189.7,92.47,-23359.6,1160.1
10-Jan-11,0.17,3.287,-1.23%,6.6369,0.13%,3.9,0.52%,3,11.11%,1269.75,0.29,2791.81,-1.66%,192.7,92.91,-18861.4,1154.1
11-Jan-11,0.17,3.34,1.61%,6.6193,-0.27%,3.89,-0.26%,3.08,2.67%,1274.48,0.28,2804.05,0.44%,192.7,92.91,-18861.4,1154.1
12-Jan-11,0.16,3.367,0.81%,6.6044,-0.23%,3.86,-0.77%,2.9,-5.84%,1285.96,0.26,2821.31,0.62%,192.7,92.91,-18861.4,1154.1
13-Jan-11,0.16,3.299,-2.02%,6.6067,0.03%,3.9,1.04%,2.88,-0.69%,1283.76,0.26,2827.71,0.23%,192.7,92.91,-18861.4,1154.1
14-Jan-11,0.16,3.331,0.97%,6.5888,-0.27%,3.9,0.00%,2.95,2.43%,1293.24,0.27,2791.34,-1.29%,192.7,92.91,-18861.4,1154.1
18-Jan-11,0.19,3.37,1.65%,6.5831,-0.15%,3.99,0.50%,2.95,0.00%,1295.02,0.26,2708.98,0.09%,192.7,92.91,-18861.4,1154.1
19-Jan-11,0.18,3.337,-0.98%,6.5825,-0.01%,3.99,0.00%,2.9,-1.69%,1281.92,0.27,2758.1,1.81%,192.7,92.91,-18861.4,1154.1
20-Jan-11,0.18,3.451,3.42%,6.5857,0.05%,3.89,-2.51%,2.87,-1.03%,1280.26,0.27,2677.65,-2.92%,192.7,92.91,-18861.4,1154.1
21-Jan-11,0.17,3.408,-1.25%,6.5835,-0.03%,4,2.83%,2.9,1.05%,1283.35,0.27,2715.29,1.41%,192.7,92.91,-18861.4,1154.1
24-Jan-11,0.18,3.406,-0.06%,6.5812,-0.03%,4,0.00%,2.9,0.00%,1290.84,0.28,2695.72,-0.72%,192.7,92.91,-18861.4,1154.1
25-Jan-11,0.17,3.33,-2.23%,6.5826,0.02%,4.01,0.25%,2.93,1.03%,1291.18,0.27,2677.43,-0.68%,192.7,92.91,-18861.4,1154.1
26-Jan-11,0.17,3.421,2.73%,6.5817,-0.01%,4,-0.25%,2.9,-1.02%,1296.63,0.27,2708.81,1.17%,192.7,92.91,-18861.4,1154.1
27-Jan-11,0.17,3.389,-0.94%,6.5821,0.01%,3.89,-2.75%,2.87,-1.03%,1299.54,0.25,2749.15,1.49%,192.7,92.91,-18861.4,1154.1
28-Jan-11,0.17,3.329,-1.77%,6.5821,0.00%,4.02,3.34%,2.87,0.00%,1276.34,0.24,2752.75,0.13%,192.7,92.91,-18861.4,1154.1
31-Jan-11,0.17,3.374,1.35%,6.605,0.35%,3.89,-2.99%,3.1,1.64%,1286.12,0.26,2790.69,1.38%,192.7,92.91,-18861.4,1154.1
10-Feb-11,0.15,3.702,1.37%,6.5869,-0.09%,4.05,-2.41%,3.2,2.56%,1321.87,0.3,2818.16,1.59%,195.8,93.37,-1835.9,1144.9
11-Feb-11,0.15,3.638,-1.73%,6.5918,0.07%,4.11,1.48%,3.06,-4.38%,1329.15,0.3,2827.33,0.33%,195.8,93.37,-1835.9,1144.9
14-Feb-11,0.15,3.625,-0.36%,6.5968,0.08%,3.9,-4.88%,3.2,1.59%,1332.32,0.3,2899.13,2.54%,195.8,93.37,-1835.9,1144.9
15-Feb-11,0.16,3.604,-0.58%,6.5892,-0.12%,4.15,6.41%,2.95,-7.81%,1328.01,0.3,2899.24,0.00%,195.8,93.37,-1835.9,1144.9
16-Feb-11,0.15,3.623,0.53%,6.5894,0.00%,4.15,0.00%,3.06,3.73%,1336.32,0.29,2923.9,0.85%,195.8,93.37,-1835.9,1144.9
17-Feb-11,0.15,3.576,-1.30%,6.5863,-0.05%,4.05,-2.41%,3.05,-0.33%,1340.43,0.27,2926.96,0.10%,195.8,93.37,-1835.9,1144.9
18-Feb-11,0.15,3.582,0.17%,6.5735,-0.19%,4.15,2.47%,3.1,1.64%,1343.01,0.28,2899.79,-0.93%,195.8,93.37,-1835.9,1144.9
22-Feb-11,0.15,3.459,-3.26%,6.58,0.19%,4.05,1.76%,2.95,-7.81%,1315.44,0.28,2855.52,-2.62%,195.8,93.37,-1835.9,1144.9
23-Feb-11,0.15,3.483,0.69%,6.5744,-0.09%,4,-1.23%,3,1.69%,1307.4,0.27,2862.63,0.25%,195.8,93.37,-1835.9,1144.9
24-Feb-11,0.15,3.45,-0.95%,6.5745,0.00%,3.91,-2.25%,3,0.00%,1306.1,0.26,2878.6,0.56%,195.8,93.37,-1835.9,1144.9
25-Feb-11,0.15,3.416,-0.99%,6.5757,0.02%,3.93,0.51%,3,0.00%,1319.88,0.27,2878.57,0.00%,195.8,93.37,-1835.9,1144.9
28-Feb-11,0.16,3.422,0.18%,6.5716,-0.06%,3.94,0.25%,2.99,-0.33%,1327.22,0.25,2905.05,0.92%,195.8,93.37,-1835.9,1144.9
10-Mar-11,0.14,3.362,-3.08%,6.5737,0.20%,3.91,-1.01%,2.9,1.40%,1295.11,0.25,2957.14,-1.50%,199.2,94.28,-21579.8,1152.5
11-Mar-11,0.13,3.402,1.19%,6.5745,0.01%,3.94,0.77%,2.87,-1.03%,1304.28,0.24,2933.8,-0.79%,199.2,94.28,-21579.8,1152.5
14-Mar-11,0.14,3.365,-1.09%,6.57,-0.07%,3.9,-1.02%,2.81,-2.09%,1296.39,0.22,2937.63,0.13%,199.2,94.28,-21579.8,1152.5
15-Mar-11,0.14,3.307,-1.72%,6.5724,0.04%,3.93,0.77%,2.81,0.00%,1281.87,0.23,2896.26,-1.41%,199.2,94.28,-21579.8,1152.5
16-Mar-11,0.14,3.192,-3.48%,6.5716,-0.01%,3.92,-0.25%,2.86,1.78%,1256.88,0.21,2930.8,1.19%,199.2,94.28,-21579.8,1152.5
17-Mar-11,0.14,3.257,2.04%,6.5755,0.06%,3.98,1.53%,3,4.90%,1273.72,0.24,2897.3,-1.14%,199.2,94.28,-21579.8,1152.5
18-Mar-11,0.15,3.268,0.34%,6.5694,-0.09%,3.88,-2.51%,2.8,-6.67%,1279.2,0.23,2906.89,0.33%,199.2,94.28,-21579.8,1152.5
21-Mar-11,0.14,3.332,1.96%,6.565,-0.07%,3.92,1.03%,2.9,3.57%,1298.38,0.25,2909.14,0.08%,199.2,94.28,-21579.8,1152.5
22-Mar-11,0.14,3.328,-0.12%,6.5525,-0.19%,3.86,-1.53%,2.79,-3.79%,1293.77,0.25,2919.14,0.34%,199.2,94.28,-21579.8,1152.5
23-Mar-11,0.14,3.354,0.78%,6.558,0.08%,4,3.63%,3,7.53%,1297.54,0.24,2948.48,1.01%,199.2,94.28,-21579.8,1152.5
24-Mar-11,0.13,3.407,1.58%,6.5605,0.04%,3.92,-2.00%,2.79,-7.00%,1309.66,0.26,2946.71,-0.06%,199.2,94.28,-21579.8,1152.5
25-Mar-11,0.13,3.442,1.03%,6.5571,-0.05%,3.94,0.51%,2.83,1.43%,1313.8,0.3,2977.81,1.06%,199.2,94.28,-21579.8,1152.5
28-Mar-11,0.13,3.441,-0.03%,6.5649,0.12%,3.9,-1.02%,2.88,1.77%,1310.19,0.3,2984.01,0.21%,199.2,94.28,-21579.8,1152.5
29-Mar-11,0.13,3.491,1.45%,6.561,-0.06%,3.893,-0.18%,2.925,1.56%,1319.44,0.31,2958.08,-0.87%,199.2,94.28,-21579.8,1152.5
30-Mar-11,0.13,3.444,-1.35%,6.556,-0.08%,4.044,3.88%,2.92,-0.17%,1328.26,0.3,2955.77,-0.08%,199.2,94.28,-21579.8,1152.5
31-Mar-11,0.1,3.47,0.75%,6.5486,-0.11%,3.9,-3.56%,2.92,0.00%,1325.83,0.3,2928.11,-0.94%,199.2,94.28,-21579.8,1152.5
11-Apr-11,0.09,3.587,0.11%,6.5382,0.04%,3.92,-1.01%,2.9,1.05%,1324.46,0.26,3022.75,-0.24%,203.1,94.89,-24938.9,1159.8
12-Apr-11,0.08,3.492,-2.65%,6.5406,0.04%,3.9,-0.51%,2.9,0.00%,1314.16,0.24,3021.37,-0.05%,203.1,94.89,-24938.9,1159.8
13-Apr-11,0.08,3.458,-0.97%,6.5335,-0.11%,3.86,-1.03%,2.82,-2.76%,1314.41,0.23,3050.4,0.96%,203.1,94.89,-24938.9,1159.8
14-Apr-11,0.09,3.496,1.10%,6.5312,-0.04%,3.94,2.07%,2.89,2.48%,1314.52,0.25,3042.64,-0.25%,203.1,94.89,-24938.9,1159.8
15-Apr-11,0.12,3.413,-2.37%,6.5327,0.02%,3.85,-2.28%,2.82,-2.42%,1319.68,0.24,3050.53,0.26%,203.1,94.89,-24938.9,1159.8
18-Apr-11,0.1,3.38,-0.97%,6.5289,-0.06%,3.96,2.86%,2.87,1.77%,1305.14,0.24,3057.33,0.22%,203.1,94.89,-24938.9,1159.8
19-Apr-11,0.11,3.365,-0.44%,6.5305,0.02%,3.94,-0.51%,2.89,0.70%,1312.62,0.24,2999.04,-1.91%,203.1,94.89,-24938.9,1159.8
20-Apr-11,0.1,3.408,1.28%,6.5256,-0.08%,3.94,0.00%,2.89,0.00%,1330.36,0.24,3007.04,0.27%,203.1,94.89,-24938.9,1159.8
21-Apr-11,0.1,3.394,-0.41%,6.494,-0.48%,3.95,0.25%,2.9,0.35%,1337.38,0.23,3026.67,0.65%,203.1,94.89,-24938.9,1159.8
25-Apr-11,0.1,3.366,-0.82%,6.5278,0.32%,3.86,-1.03%,2.82,-0.70%,1335.25,0.23,2964.95,-1.51%,203.1,94.89,-24938.9,1159.8
26-Apr-11,0.09,3.309,-1.69%,6.5278,0.00%,4.044,4.77%,2.95,4.61%,1347.24,0.22,2938.98,-0.88%,203.1,94.89,-24938.9,1159.8
27-Apr-11,0.09,3.357,1.45%,6.5116,-0.25%,3.86,-4.55%,2.82,-4.41%,1355.66,0.22,2925.41,-0.46%,203.1,94.89,-24938.9,1159.8
28-Apr-11,0.09,3.316,-1.22%,6.5018,-0.15%,3.86,0.00%,2.82,0.00%,1360.48,0.23,2887.04,-1.31%,203.1,94.89,-24938.9,1159.8
29-Apr-11,0.09,3.29,-0.78%,6.491,-0.17%,3.88,0.52%,2.8,-0.71%,1363.61,0.22,2911.51,0.85%,203.1,94.89,-24938.9,1159.8
10-May-11,0.09,3.213,1.77%,6.4917,-0.04%,3.85,-4.80%,2.89,-2.03%,1357.16,0.19,2890.63,0.63%,204.1,95.34,-26507.8,1165.5
11-May-11,0.09,3.156,-1.77%,6.492,0.00%,3.88,0.78%,2.88,-0.35%,1342.08,0.18,2883.42,-0.25%,204.1,95.34,-26507.8,1165.5
12-May-11,0.09,3.226,2.22%,6.4987,0.10%,3.86,-0.52%,2.82,-2.08%,1348.65,0.18,2844.08,-1.36%,204.1,95.34,-26507.8,1165.5
13-May-11,0.09,3.169,-1.77%,6.498,-0.01%,3.827,-0.85%,2.85,1.06%,1337.77,0.19,2871.03,0.95%,204.1,95.34,-26507.8,1165.5
16-May-11,0.1,3.147,-0.69%,6.5087,0.16%,3.83,0.08%,2.92,2.46%,1329.47,0.18,2849.07,-0.76%,204.1,95.34,-26507.8,1165.5
17-May-11,0.09,3.114,-1.05%,6.5059,-0.04%,3.91,2.09%,3,2.74%,1328.98,0.19,2852.77,0.13%,204.1,95.34,-26507.8,1165.5
18-May-11,0.1,3.184,2.25%,6.506,0.00%,3.84,-1.79%,2.95,-1.67%,1340.68,0.19,2872.77,0.70%,204.1,95.34,-26507.8,1165.5
19-May-11,0.09,3.173,-0.35%,6.505,-0.02%,3.91,1.82%,2.92,-1.02%,1343.6,0.19,2859.57,-0.46%,204.1,95.34,-26507.8,1165.5
20-May-11,0.1,3.147,-0.82%,6.493,-0.18%,4.044,3.43%,2.942,0.75%,1333.27,0.18,2858.46,-0.04%,204.1,95.34,-26507.8,1165.5
23-May-11,0.1,3.129,-0.57%,6.505,0.18%,3.85,-4.80%,2.942,0.00%,1317.37,0.2,2774.57,-2.93%,204.1,95.34,-26507.8,1165.5
24-May-11,0.1,3.116,-0.42%,6.4985,-0.10%,3.84,-0.26%,3.06,4.01%,1316.28,0.2,2767.06,-0.27%,204.1,95.34,-26507.8,1165.5
25-May-11,0.09,3.132,0.51%,6.494,-0.07%,3.91,1.82%,3.02,-1.31%,1320.47,0.18,2741.74,-0.92%,204.1,95.34,-26507.8,1165.5
26-May-11,0.09,3.059,-2.33%,6.4905,-0.05%,3.91,0.00%,3.02,0.00%,1325.69,0.18,2736.53,-0.19%,204.1,95.34,-26507.8,1165.5
27-May-11,0.1,3.072,0.42%,6.493,0.04%,3.86,-1.28%,3.06,1.32%,1331.1,0.18,2709.95,-0.97%,204.1,95.34,-26507.8,1165.5
31-May-11,0.1,3.059,-0.08%,6.4795,-0.05%,3.84,-2.56%,3.05,-0.33%,1345.2,0.18,2743.47,1.37%,204.1,95.34,-26507.8,1165.5
10-Jun-11,0.09,2.973,-0.80%,6.4803,0.05%,3.88,-0.77%,3.06,0.99%,1270.98,0.19,2705.14,0.07%,203.9,95.23,-26994.3,1307
13-Jun-11,0.1,2.984,0.37%,6.4829,0.04%,3.9,0.52%,3.05,-0.33%,1271.83,0.18,2700.38,-0.18%,203.9,95.23,-26994.3,1307
14-Jun-11,0.1,3.099,3.85%,6.4796,-0.05%,3.95,1.28%,3.06,0.33%,1287.87,0.19,2730.04,1.10%,203.9,95.23,-26994.3,1307
15-Jun-11,0.1,2.967,-4.26%,6.4818,0.03%,3.95,0.00%,3.06,0.00%,1265.42,0.19,2705.43,-0.90%,203.9,95.23,-26994.3,1307
16-Jun-11,0.1,2.926,-1.38%,6.4752,-0.10%,3.88,-1.77%,3.06,0.00%,1267.64,0.18,2664.28,-1.52%,203.9,95.23,-26994.3,1307
17-Jun-11,0.1,2.944,0.62%,6.471,-0.06%,3.88,0.00%,3.06,0.00%,1271.5,0.17,2642.82,-0.81%,203.9,95.23,-26994.3,1307
20-Jun-11,0.09,2.956,0.41%,6.473,0.03%,3.88,0.00%,3.06,0.00%,1278.36,0.18,2621.25,-0.82%,203.9,95.23,-26994.3,1307
21-Jun-11,0.09,2.98,0.81%,6.4652,-0.12%,3.88,0.00%,3.06,0.00%,1295.52,0.18,2646.48,0.96%,203.9,95.23,-26994.3,1307
22-Jun-11,0.09,2.98,0.00%,6.463,-0.03%,3.879,-0.03%,3.06,0.00%,1287.14,0.16,2649.32,0.11%,203.9,95.23,-26994.3,1307
23-Jun-11,0.08,2.914,-2.21%,6.4678,0.07%,3.932,1.37%,3.06,0.00%,1283.5,0.15,2688.25,1.47%,203.9,95.23,-26994.3,1307
24-Jun-11,0.08,2.871,-1.48%,6.475,0.11%,3.95,0.46%,3.65,19.28%,1268.45,0.16,2746.21,2.16%,203.9,95.23,-26994.3,1307
27-Jun-11,0.08,2.932,2.12%,6.4825,0.12%,3.966,0.41%,3.584,-1.81%,1280.1,0.18,2758.23,0.44%,203.9,95.23,-26994.3,1307
28-Jun-11,0.08,3.034,3.48%,6.4695,-0.20%,3.92,-1.16%,3.5,-2.34%,1296.67,0.21,2759.2,0.04%,203.9,95.23,-26994.3,1307
29-Jun-11,0.07,3.121,2.87%,6.4634,-0.09%,3.9,-0.51%,3.5,0.00%,1307.41,0.19,2728.48,-1.11%,203.9,95.23,-26994.3,1307
30-Jun-11,0.07,3.16,1.25%,6.4642,0.01%,3.88,-0.51%,3.45,-1.43%,1320.64,0.19,2762.08,1.23%,203.9,95.23,-26994.3,1307
11-Jul-11,0.07,2.924,-3.50%,6.4672,0.04%,3.93,1.55%,3.35,-1.47%,1319.49,0.17,2802.69,0.18%,204.6,95.32,-28952.5,1314.9
12-Jul-11,0.06,2.877,-1.61%,6.4723,0.08%,3.9,-0.76%,3.29,-1.79%,1313.64,0.18,2754.58,-1.72%,204.6,95.32,-28952.5,1314.9
13-Jul-11,0.06,2.884,0.24%,6.4678,-0.07%,3.93,0.77%,3.4,3.34%,1317.72,0.16,2795.48,1.48%,204.6,95.32,-28952.5,1314.9
14-Jul-11,0.06,2.953,2.39%,6.46,-0.12%,3.93,0.00%,3.55,4.41%,1308.87,0.15,2810.44,0.54%,204.6,95.32,-28952.5,1314.9
15-Jul-11,0.06,2.908,-1.52%,6.462,0.03%,3.95,0.51%,3.6,1.41%,1316.14,0.15,2820.17,0.35%,204.6,95.32,-28952.5,1314.9
18-Jul-11,0.06,2.92,0.41%,6.469,0.11%,3.9,-1.27%,3.34,-7.22%,1305.44,0.15,2816.69,-0.12%,204.6,95.32,-28952.5,1314.9
19-Jul-11,0.06,2.878,-1.44%,6.4635,-0.09%,3.89,-0.26%,3.66,9.58%,1326.73,0.17,2796.98,-0.70%,204.6,95.32,-28952.5,1314.9
20-Jul-11,0.06,2.931,1.84%,6.4588,-0.07%,3.95,1.54%,3.65,-0.27%,1325.84,0.19,2794.2,-0.10%,204.6,95.32,-28952.5,1314.9
21-Jul-11,0.06,3.014,2.83%,6.4545,-0.07%,3.92,-0.76%,3.402,-6.79%,1343.8,0.2,2765.89,-1.01%,204.6,95.32,-28952.5,1314.9
22-Jul-11,0.06,2.964,-1.66%,6.4474,-0.11%,4.135,5.48%,3.804,11.82%,1345.02,0.2,2770.79,0.18%,204.6,95.32,-28952.5,1314.9
25-Jul-11,0.06,3.004,1.35%,6.4448,-0.04%,3.92,-5.20%,3.36,-11.67%,1337.43,0.2,2688.75,-2.96%,204.6,95.32,-28952.5,1314.9
26-Jul-11,0.06,2.955,-1.63%,6.4415,-0.05%,4.085,4.21%,3.88,15.48%,1331.94,0.21,2703.03,0.53%,204.6,95.32,-28952.5,1314.9
27-Jul-11,0.07,2.982,0.91%,6.4436,0.03%,3.94,-3.55%,3.34,-13.92%,1304.89,0.21,2723.49,0.76%,204.6,95.32,-28952.5,1314.9
28-Jul-11,0.08,2.955,-0.91%,6.4424,-0.02%,4.05,2.79%,3.79,13.47%,1300.67,0.21,2708.78,-0.54%,204.6,95.32,-28952.5,1314.9
29-Jul-11,0.11,2.792,-5.52%,6.437,-0.08%,4.12,1.73%,3.79,0.00%,1292.28,0.2,2701.73,-0.26%,203.2,95.58,-2848.6,1278.5
10-Aug-11,0.1,2.095,-7.91%,6.4177,-0.20%,3.99,-1.48%,3.65,1.96%,1120.76,0.09,2549.18,0.91%,203.2,95.58,-2848.6,1278.5
11-Aug-11,0.09,2.333,11.36%,6.3945,-0.36%,3.88,-2.76%,3.55,-2.74%,1172.64,0.1,2581.51,1.27%,203.2,95.58,-2848.6,1278.5
12-Aug-11,0.1,2.26,-3.13%,6.3897,-0.08%,3.9,0.52%,3.6,1.41%,1178.81,0.11,2593.17,0.45%,203.2,95.58,-2848.6,1278.5
15-Aug-11,0.1,2.308,2.12%,6.3908,0.02%,4.07,4.36%,3.76,4.44%,1204.49,0.12,2626.77,1.30%,203.2,95.58,-2848.6,1278.5
16-Aug-11,0.09,2.225,-3.60%,6.3828,-0.13%,3.9,-4.18%,3.6,-4.26%,1192.76,0.12,2608.17,-0.71%,203.2,95.58,-2848.6,1278.5
17-Aug-11,0.09,2.167,-2.61%,6.3872,0.07%,3.93,0.77%,3.68,2.22%,1193.89,0.12,2601.26,-0.26%,203.2,95.58,-2848.6,1278.5
18-Aug-11,0.09,2.068,-4.57%,6.3883,0.02%,3.9,-0.76%,3.6,-2.17%,1140.65,0.1,2559.47,-1.61%,203.2,95.58,-2848.6,1278.5
19-Aug-11,0.09,2.067,-0.05%,6.3915,0.05%,3.95,1.28%,3.344,-7.11%,1123.53,0.1,2534.36,-0.98%,203.2,95.58,-2848.6,1278.5
22-Aug-11,0.09,2.109,2.03%,6.4005,0.14%,3.96,0.25%,3.6,7.66%,1123.82,0.09,2515.86,-0.73%,203.2,95.58,-2848.6,1278.5
23-Aug-11,0.08,2.158,2.32%,6.3984,-0.03%,3.96,0.00%,3.6,0.00%,1162.35,0.1,2554.02,1.52%,203.2,95.58,-2848.6,1278.5
24-Aug-11,0.08,2.294,6.30%,6.3885,-0.15%,4.1,3.54%,3.7,2.78%,1177.6,0.11,2541.09,-0.51%,203.2,95.58,-2848.6,1278.5
25-Aug-11,0.08,2.234,-2.62%,6.3904,0.03%,3.93,-4.15%,3.72,0.54%,1159.27,0.1,2615.26,2.92%,203.2,95.58,-2848.6,1278.5
26-Aug-11,0.09,2.19,-1.97%,6.3872,-0.05%,3.96,0.76%,3.6,-3.23%,1176.8,0.09,2612.19,-0.12%,203.2,95.58,-2848.6,1278.5
29-Aug-11,0.09,2.264,3.38%,6.3812,-0.09%,4,1.01%,3.55,-1.39%,1210.08,0.09,2576.41,-1.37%,203.2,95.58,-2848.6,1278.5
30-Aug-11,0.08,2.176,-3.89%,6.3808,-0.01%,4.15,3.75%,3.55,0.00%,1212.92,0.09,2566.59,-0.38%,203.2,95.58,-2848.6,1278.5
31-Aug-11,0.08,2.234,2.67%,6.379,-0.03%,4,-3.61%,3.95,11.27%,1218.89,0.1,2567.34,0.03%,203.2,95.58,-2848.6,1278.5
13-Sep-11,0.09,1.992,2.26%,6.399,0.17%,4.06,-0.49%,3.85,0.00%,1172.87,0.1,2471.3,-1.06%,203.7,95.73,-2878.5,1270.2
14-Sep-11,0.08,1.992,0.00%,6.392,-0.11%,4.05,-0.25%,3.89,1.04%,1188.68,0.09,2484.83,0.55%,203.7,95.73,-2878.5,1270.2
15-Sep-11,0.09,2.083,4.57%,6.389,-0.05%,4.06,0.25%,3.9,0.26%,1209.11,0.1,2479.05,-0.23%,203.7,95.73,-2878.5,1270.2
16-Sep-11,0.09,2.057,-1.25%,6.383,-0.09%,4.05,-0.25%,3.89,-0.26%,1216.01,0.09,2482.34,0.13%,203.7,95.73,-2878.5,1270.2
19-Sep-11,0.09,1.956,-4.91%,6.3866,0.06%,4.08,0.74%,3.84,-1.29%,1204.09,0.08,2437.79,-1.79%,203.7,95.73,-2878.5,1270.2
20-Sep-11,0.09,1.937,-0.97%,6.3841,-0.04%,4.11,0.74%,3.92,2.08%,1202.09,0.09,2447.76,0.41%,203.7,95.73,-2878.5,1270.2
21-Sep-11,0.08,1.856,-4.18%,6.3821,-0.03%,4.1,-0.24%,3.93,0.26%,1166.76,0.11,2512.96,2.66%,203.7,95.73,-2878.5,1270.2
22-Sep-11,0.08,1.72,-7.33%,6.3888,0.10%,4.11,0.24%,3.88,-1.27%,1129.56,0.1,2443.06,-2.78%,203.7,95.73,-2878.5,1270.2
23-Sep-11,0.08,1.83,6.40%,6.388,-0.01%,4.11,0.00%,3.92,1.03%,1136.43,0.1,2433.16,-0.41%,203.7,95.73,-2878.5,1270.2
26-Sep-11,0.08,1.904,4.04%,6.398,0.16%,4.1,-0.24%,3.93,0.26%,1162.95,0.1,2393.18,-1.64%,203.7,95.73,-2878.5,1270.2
27-Sep-11,0.08,1.98,3.99%,6.3984,0.01%,3.9,-4.88%,3.6,-8.40%,1175.38,0.1,2415.05,0.91%,203.7,95.73,-2878.5,1270.2
28-Sep-11,0.08,1.987,0.35%,6.394,-0.07%,3.94,1.03%,3.6,0.00%,1151.06,0.12,2392.06,-0.95%,203.7,95.73,-2878.5,1270.2
29-Sep-11,0.08,2.002,0.75%,6.3974,0.05%,3.94,0.00%,3.6,0.00%,1160.4,0.11,2365.34,-1.12%,203.7,95.73,-2878.5,1270.2
30-Sep-11,0.06,1.917,-4.25%,6.3822,-0.24%,3.87,-1.78%,3.58,-0.56%,1131.42,0.13,2359.22,-0.26%,203.7,95.73,-2878.5,1270.2
11-Oct-11,0.07,2.159,4.32%,6.375,0.42%,3.75,-1.32%,3.42,-2.29%,1195.54,0.12,2348.52,0.16%,201.1,95.53,-26767.7,1256
12-Oct-11,0.07,2.212,2.45%,6.3593,-0.25%,3.81,1.60%,3.43,0.29%,1207.25,0.09,2420,3.04%,201.1,95.53,-26767.7,1256
13-Oct-11,0.07,2.182,-1.36%,6.383,0.37%,3.85,1.05%,3.3,-3.79%,1203.66,0.11,2438.79,0.78%,201.1,95.53,-26767.7,1256
14-Oct-11,0.07,2.251,3.16%,6.379,-0.06%,3.85,0.00%,3.42,3.64%,1224.58,0.11,2431.37,-0.30%,201.1,95.53,-26767.7,1256
17-Oct-11,0.07,2.155,-4.26%,6.3701,-0.14%,3.78,-1.82%,3.54,3.51%,1200.86,0.12,2440.4,0.37%,201.1,95.53,-26767.7,1256
18-Oct-11,0.07,2.175,0.93%,6.3809,0.17%,3.79,0.26%,3.42,-3.39%,1225.38,0.12,2383.49,-2.33%,201.1,95.53,-26767.7,1256
19-Oct-11,0.07,2.157,-0.83%,6.3777,-0.05%,3.75,-1.06%,3.3,-3.51%,1209.88,0.11,2377.51,-0.25%,201.1,95.53,-26767.7,1256
20-Oct-11,0.07,2.187,1.39%,6.3843,0.10%,3.842,2.45%,3.05,-7.58%,1215.39,0.12,2331.37,-1.94%,201.1,95.53,-26767.7,1256
21-Oct-11,0.07,2.216,1.33%,6.3838,-0.01%,3.75,-2.39%,3.46,13.44%,1238.25,0.12,2317.28,-0.60%,201.1,95.53,-26767.7,1256
24-Oct-11,0.07,2.234,0.81%,6.3752,-0.13%,3.8,1.33%,3.1,-10.40%,1254.19,0.11,2370.33,2.29%,201.1,95.53,-26767.7,1256
25-Oct-11,0.07,2.114,-5.37%,6.361,-0.22%,3.85,1.32%,3.2,3.23%,1229.05,0.11,2409.67,1.66%,201.1,95.53,-26767.7,1256
26-Oct-11,0.08,2.207,4.40%,6.3538,-0.11%,3.82,-0.78%,3.15,-1.56%,1242,0.13,2427.48,0.74%,201.1,95.53,-26767.7,1256
27-Oct-11,0.07,2.385,8.07%,6.3595,0.09%,3.8,-0.52%,3.1,-1.59%,1284.59,0.14,2435.61,0.33%,201.1,95.53,-26767.7,1256
28-Oct-11,0.07,2.324,-2.56%,6.3588,-0.01%,3.8,0.00%,3.1,0.00%,1285.09,0.13,2473.41,1.55%,201.1,95.53,-26767.7,1256
31-Oct-11,0.09,2.116,-8.95%,6.3552,-0.06%,3.81,0.26%,3.15,1.61%,1253.3,0.12,2468.25,-0.21%,201.1,95.53,-26767.7,1256
10-Nov-11,0.08,2.057,4.63%,6.3467,0.10%,3.7,-1.07%,3.09,3.69%,1239.69,0.1,2479.54,-1.80%,201.4,95.45,-23124.6,1254.6
